pos,neg,neu,compound,Emotion,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Selected,Selected (1)
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"RT @Figaro_Live: 📢À 18h dans #PDVFigaro

➤2022: la crise profite-t-elle à la gauche ? 
➤Ukraine: géopolitique du conflit 
➤Exposition: à la…",2022-05-02 13:01:27,fr,,0.0,8.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,RT @Malbrunot: Conséquences au Moyen-Orient de la guerre russe en Ukraine? «Washington met la pression pour qu'Ankara adopte les positions…,2022-05-02 12:44:54,fr,,0.0,77.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.068,0.932,-0.2732,Joy,@Le_Figaro,"Le régiment Azov, milice paramilitaire controversée devenue unité d’élite

«Il y a parmi eux des gens d’origines assez variées, mais ce sont dans l’ensemble plus des hooligans que des idéologues.» 

https://t.co/tarEPJKdlb

#Ukraine",2022-05-02 12:35:55,fr,,28.0,15.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Israël fustige les propos de Sergueï Lavrov, le ministre russe des Affaires étrangères

«Hitler avait aussi du sang juif», avait déclaré le ministre. 

https://t.co/4ryk7vjQJz

#Ukraine",2022-05-02 10:07:50,fr,,17.0,10.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.138,0.862,-0.4939,Joy,@Le_Figaro,Cette violation intervient alors que les autorités suédoises réfléchissent à une éventuelle candidature à l'Otan suite à l'invasion de l'Ukraine par la Russie. https://t.co/aILLJy33k3,2022-04-30 19:30:12,fr,,44.0,26.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Les corps de trois hommes aux mains liées retrouvés enterrés près de Boutcha, en Ukraine

«Les victimes ont été torturées pendant longtemps. Finalement, chacun d'eux a reçu une balle dans la tempe.» https://t.co/OgN6WnPI6u",2022-04-30 14:00:39,fr,,15.0,24.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"🔴 La France va «renforcer» l'envoi de matériel militaire et d'aide humanitaire à l'Ukraine. 

Les présidents Macron et Zelensky se sont parlé pendant une heure environ ce samedi.  https://t.co/j6pUYLiEgt",2022-04-30 12:53:25,fr,,335.0,91.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.11,0.89,-0.5719,Joy,@Le_Figaro,"Quelle serait la capacité de destruction d'une arme nucléaire tactique?

«Le Kremlin pourrait décider de frapper un convoi d'armement sur le sol ukrainien ou une cible otanienne en Pologne.» 

https://t.co/0qKsWjrNar

#Ukraine",2022-04-30 07:03:36,fr,,23.0,19.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"L’engagement nouveau et massif des États-Unis aux côtés de l’Ukraine, qui se fait aussi au nom de «valeurs», ajouté à l’anti-occidentalisme qui souvent sert de ciment aux pays refusant de condamner Poutine, dessine de plus en plus un nouveau monde. https://t.co/2ApqeYlGf1",2022-04-30 06:38:25,fr,,25.0,14.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Vue d’Europe ou de Washington, l’impression domine que le monde entier s’est levé contre Poutine et sa guerre en Ukraine. Mais il s’agit d’une perception occidentale, qui agit comme un miroir déformant de la réalité. https://t.co/TCS0xm4VIH",2022-04-30 06:31:48,fr,,66.0,35.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.117,0.883,-0.6249,Joy,@Le_Figaro,"La Pologne doit mieux protéger les réfugiés face aux risques d'abus, avertit Human Rights Watch

«Des mesures insuffisantes (...) qui augmentent les risques de trafic, d'exploitation et de violence sexiste.» 

https://t.co/8A4ksz7jk0

#Ukraine",2022-04-29 18:01:20,fr,,6.0,15.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"RT @Figaro_Live: 🔎#FACTU: Gaz, blé, armes... Comment les États-Unis profitent de la guerre en Ukraine ? 

🗣 @caravacadaphnee journaliste @L…",2022-04-29 14:50:08,fr,,0.0,32.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.037,0.963,-0.128,Joy,@Le_Figaro,"Comment Wagner abaisse ses critères pour recruter des mercenaires en masse

Physique moins affuté, expérience minimale, salaire plus élevé... Sous la pression du Kremlin, la société militaire privée fait feu de tout bois pour gonfler ses rangs en Ukraine. https://t.co/cROrpE3Dsr",2022-04-29 10:33:14,fr,,7.0,7.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Retrouvez l'intégralité du décryptage de notre journaliste @NicolasBarotte ici: 

https://t.co/cWuNZSfL0z #ALire #Ukraine",2022-04-29 09:22:57,fr,,5.0,5.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Dans la guerre d’Ukraine, le modèle militaire de Wagner atteint ses limites. Là, il n’est plus question de zone grise ou de guerre par procuration mais de s’intégrer dans une manœuvre d’ensemble complexe. #ALire #Ukraine https://t.co/c1pUbYP7L4",2022-04-29 09:22:57,fr,,9.0,5.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"L’accélération du tempo date du mois de mars. En Ukraine, les hommes de Wagner ont été déployés dans le Donbass et à Marioupol. Le terrain et la guerre urbaine sont censés leur être familiers. #ALire #Ukraine https://t.co/2VrDhDrjGI",2022-04-29 09:22:56,fr,,4.0,1.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.036,0.964,-0.128,Joy,@Le_Figaro,"Les critères physiques requis se sont aussi considérablement assouplis. «On ne regarde pas les dents», précisent certaines annonces. Être atteint du VIH ou de la syphilis reste en revanche discriminatoire, tout comme venir d’un pays membre de l’Otan. #ALire #Ukraine https://t.co/EQHRmsLpyr",2022-04-29 09:22:55,fr,,8.0,0.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Les annonces promettent aussi aux soldats, «quand l’opération spéciale sera terminée», d’être redéployés «ailleurs». Une promesse de carrière. «On ne vous laissera pas tomber», disent les messages de recrutement. #ALire #Ukraine https://t.co/SnweeINUjY",2022-04-29 09:22:53,fr,,9.0,2.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Autre signe de fébrilité, les prix ont grimpé. Avant la guerre, Wagner proposait à ses recrues un salaire d’environ 1900 euros par mois. Certaines annonces atteignent maintenant parfois 2800 euros. #ALire #Ukraine https://t.co/XYCo54IHw7",2022-04-29 09:22:52,fr,,7.0,2.0,@Le_Figaro,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.036,0.964,-0.128,Joy,@Le_Figaro,"[A DEROULER] Comment la société Wagner abaisse ses critères pour recruter des mercenaires en masse. 

Physique moins affuté, expérience minimale, promesses de «carrière»: sous la pression du Kremlin, la société militaire privée fait tout pour gonfler ses rangs en #Ukraine. https://t.co/5bCZPzd2iu",2022-04-29 09:22:49,fr,,42.0,29.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@Le_Figaro,"RT @Figaro_Live: 🔴Aujourd'hui ne ratez pas sur @Figaro_Live: https://t.co/6xokomkAzo

⚡️Ukraine: comprendre le conflit en cartes par @Vince…",2022-04-29 08:59:03,fr,,0.0,6.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"🔴 #Ukraine La Russie confirme une frappe contre Kiev pendant la visite du secrétaire général de l'ONU

Moscou a assuré qu'il s'agissait d'armes de «haute précision» https://t.co/W0cwWxNAZZ",2022-04-29 08:25:13,fr,,29.0,9.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"🔴 Kiev bombardée pendant la visite du secrétaire général de l'ONU au président Zelensky

Le secrétaire général de l'ONU Antonio Guterres était en visite, avouant avoir «échoué à empêcher et mettre fin» à la guerre en Ukraine. https://t.co/Suy2FYQki5",2022-04-28 18:21:41,fr,,50.0,36.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"RT @Figaro_Live: 🔎Qui est le ""boucher de Syrie"" ? Comment ce général russe a-t-il pris les commandes en Ukraine ?

🗣️@MathisFleuret, journa…",2022-04-28 18:19:25,fr,,0.0,6.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"La décision du premier producteur mondial risque de déstabiliser un marché de l'huile végétale déjà au plus haut, suite à l'invasion de l'Ukraine par la Russie. https://t.co/1T5LCJTmVe",2022-04-28 15:34:13,fr,,6.0,8.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"Joe Biden veut encore renforcer l'aide militaire à l'Ukraine

Le président américain compte également proposer de liquider des avoirs «kleptocratiques» saisis auprès d'oligarques russes et d'en transférer le produit à Kiev. https://t.co/2fPShA4SH7",2022-04-28 14:58:18,fr,,35.0,9.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@Le_Figaro,"L’Ukraine brise ses statues soviétiques

Trente ans après son indépendance de l’URSS, l’Ukraine en guerre rejette les derniers symboles d’un passé russe considérés comme ceux d’une longue oppression. https://t.co/H8ZaCjULQx",2022-04-28 10:02:10,fr,,117.0,37.0,,Le Figaro,La culture de la liberté depuis 1826,719333.0,5857.0,635.0,3598084.0,17140.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,"𝐄𝐍 𝐃𝐈𝐑𝐄𝐂𝐓 𝐆𝐮𝐞𝐫𝐫𝐞 𝐞𝐧 𝐔𝐤𝐫𝐚𝐢𝐧𝐞 |

Le point par carte sur l’évolution de l’invasion russe de l’Ukraine ⤵ 
https://t.co/TIOMFPSFR0",2022-05-16 11:06:47,fr,,14.0,2.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@lemondefr,Guerre en Ukraine : le discours triomphaliste de Kiev se heurte à des limites sur le terrain | par @EmGryn https://t.co/if52krWqls,2022-05-16 10:33:28,fr,,22.0,10.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"@afhivert 𝗧𝗖𝗛𝗔𝗧 | #VosQuestions 

« Pourquoi l'OTAN accueille Suède et Finlande à bras ouverts alors qu'elle avait refusé l'Ukraine. Pourquoi cette différence de traitement ? »
↘↘
https://t.co/MgdJ27AQC8",2022-05-16 10:05:09,fr,,13.0,6.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,"@afhivert 𝗧𝗖𝗛𝗔𝗧 | « Il s’agit vraiment d’une rupture pour les sociaux-démocrates [suédois] et elle est douloureuse. » 

https://t.co/LcJihWShmj #OTAN #Ukraine",2022-05-16 09:51:05,fr,,10.0,0.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"@afhivert 𝗧𝗖𝗛𝗔𝗧 | « La Finlande et la Suède coopèrent de façon extrêmement étroite en matière de défense. Il était donc naturel que les deux pays fassent le même choix »

https://t.co/MaGkL3Cff3 #OTAN #Ukraine",2022-05-16 09:06:45,fr,,17.0,3.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"𝐄𝐍 𝐃𝐈𝐑𝐄𝐂𝐓 𝐆𝐮𝐞𝐫𝐫𝐞 𝐞𝐧 𝐔𝐤𝐫𝐚𝐢𝐧𝐞 |

Malgré les premières spéculations, à ce jour, les forces biélorusses n’ont pas été directement impliquées dans le conflit en Ukraine

https://t.co/xlEDuWnUJh",2022-05-16 06:54:56,fr,,14.0,3.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"𝐄𝐍 𝐃𝐈𝐑𝐄𝐂𝐓 𝐆𝐮𝐞𝐫𝐫𝐞 𝐞𝐧 𝐔𝐤𝐫𝐚𝐢𝐧𝐞 |

L’Ukraine se prépare à une intensification des attaques russes dans la région du Donbass, dans l’est du pays, et poursuit dans le même temps sa contre-offensive près de Kharkiv ↘

https://t.co/0QzhOGm06k",2022-05-16 05:24:47,fr,,151.0,43.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,"Enquête | En envahissant l’Ukraine, Vladimir Poutine a ressuscité l’OTAN https://t.co/GyQhRtBi9e",2022-05-15 11:40:13,fr,,145.0,55.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.262,0.0,0.738,0.4939,Surprise,@lemondefr,"Maksym Nakonechnyi, voix de l’Ukraine au Festival de Cannes https://t.co/E9MDhHRcWz",2022-05-15 11:35:24,ht,,36.0,11.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.12,0.88,-0.128,Joy,@lemondefr,"Eurovision 2022 : l’Ukraine survole la compétition, soutenue par tout un continent https://t.co/fQljRdRODs",2022-05-15 11:11:04,fr,,176.0,37.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@lemondefr,Eurovision 2022 : l’Ukraine et Kalush Orchestra remportent le concours musical grâce au vote du public https://t.co/T4CLoRohBF,2022-05-15 03:00:58,fr,,149.0,33.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,La Chine tire de premières leçons militaires des difficultés russes en Ukraine https://t.co/x5onwQ0pFB,2022-05-14 13:42:22,fr,,125.0,36.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.268,0.732,-0.5106,Fear,@lemondefr,"Guerre en Ukraine : Kharkiv, second fiasco de l’armée russe https://t.co/0U48oOG4ec",2022-05-14 08:35:30,fr,,266.0,88.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,"Guerre en Ukraine | Autour de Kharkiv, la contre-offensive des troupes de Kiev met l’armée russe en déroute https://t.co/m6pryToWcT",2022-05-14 07:23:38,fr,,126.0,45.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"A Photo London, une diversité de regards sur l’Ukraine https://t.co/1wc2lHCmqE",2022-05-13 22:05:46,fr,,30.0,7.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,"𝐄𝐍 𝐃𝐈𝐑𝐄𝐂𝐓 𝐔𝐊𝐑𝐀𝐈𝐍𝐄 | 

L’Ukraine souhaite armer un million de ses concitoyens « qui seront confrontés à l’ennemi »
https://t.co/0Ohv1vAC4b",2022-05-13 18:56:13,fr,,17.0,5.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"𝐄𝐍 𝐃𝐈𝐑𝐄𝐂𝐓 𝐔𝐊𝐑𝐀𝐈𝐍𝐄 | 

L’Ukraine importera 420.000 tonnes de carburant en mai
https://t.co/6nlb3xVRAl",2022-05-13 17:48:50,fr,,13.0,5.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@lemondefr,"𝐄𝐍 𝐃𝐈𝐑𝐄𝐂𝐓 𝐔𝐊𝐑𝐀𝐈𝐍𝐄 | 

La Russie continue d’affirmer que les Etats-Unis mènent en Ukraine un programme secret d’armes biologiques
https://t.co/qjIX5JLY4l",2022-05-13 16:40:24,fr,,26.0,10.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
